name,photo,address,age,story,floor,rent,administration,deposit,gratuity,madori,menseki,URL,access1_line,access1_station,access1_walk,access2_line,access2_station,access2_walk,access3_line,access3_station,access3_walk
カーザビアンカ,https://img01.suumo.com/front/gazo/fr/bukken/992/100359122992/100359122992_gw.jpg,東京都文京区関口１,5,13F,7,136000,10000,136000,272000,1LDK,32.7,https://suumo.jp/chintai/jnc_000087280394/?bc=100359122992,東京メトロ東西線,早稲田駅,8,東京メトロ有楽町線,江戸川橋駅,7,都電荒川線,早稲田駅,9
カーザビアンカ,https://img01.suumo.com/front/gazo/fr/bukken/992/100359122992/100359122992_gw.jpg,東京都文京区関口１,5,13F,8,143000,10000,143000,286000,1LDK,34.5,https://suumo.jp/chintai/jnc_000087737359/?bc=100361582920,東京メトロ東西線,早稲田駅,8,東京メトロ有楽町線,江戸川橋駅,7,都電荒川線,早稲田駅,9
カーザビアンカ,https://img01.suumo.com/front/gazo/fr/bukken/992/100359122992/100359122992_gw.jpg,東京都文京区関口１,5,13F,4,168000,10000,168000,336000,1LDK,40.91,https://suumo.jp/chintai/jnc_000087737358/?bc=100361583168,東京メトロ東西線,早稲田駅,8,東京メトロ有楽町線,江戸川橋駅,7,都電荒川線,早稲田駅,9
プライマル小石川,https://img01.suumo.com/front/gazo/fr/bukken/043/100360957043/100360957043_gw.jpg,東京都文京区水道１,18,B1-7F,6,96000,12000,96000,0,1K,25.05,https://suumo.jp/chintai/jnc_000061102785/?bc=100359834138,都営大江戸線,飯田橋駅,9,東京メトロ丸ノ内線,後楽園駅,11,ＪＲ中央線,飯田橋駅,9
プライマル小石川,https://img01.suumo.com/front/gazo/fr/bukken/043/100360957043/100360957043_gw.jpg,東京都文京区水道１,18,B1-7F,6,97000,12000,97000,0,1K,25.83,https://suumo.jp/chintai/jnc_000087388956/?bc=100360957043,都営大江戸線,飯田橋駅,9,東京メトロ丸ノ内線,後楽園駅,11,ＪＲ中央線,飯田橋駅,9
プライマル小石川,https://img01.suumo.com/front/gazo/fr/bukken/043/100360957043/100360957043_gw.jpg,東京都文京区水道１,18,B1-7F,3,211000,12000,211000,0,2LDK,53.41,https://suumo.jp/chintai/jnc_000087388955/?bc=100359769226,都営大江戸線,飯田橋駅,9,東京メトロ丸ノ内線,後楽園駅,11,ＪＲ中央線,飯田橋駅,9
プライマル小石川,https://img01.suumo.com/front/gazo/fr/bukken/043/100360957043/100360957043_gw.jpg,東京都文京区水道１,18,B1-7F,5,213000,10000,213000,0,2LDK,53.41,https://suumo.jp/chintai/jnc_000086901487/?bc=100356584239,都営大江戸線,飯田橋駅,9,東京メトロ丸ノ内線,後楽園駅,11,ＪＲ中央線,飯田橋駅,9
千石１丁目貸家,https://img01.suumo.com/front/gazo/fr/bukken/745/100361798745/100361798745_gw.jpg,東京都文京区千石１,59,2F,1-2,198000,2000,198000,198000,3LDK,80.1,https://suumo.jp/chintai/jnc_000046504259/?bc=100361798745,都営三田線,千石駅,6,東京メトロ南北線,本駒込駅,15,ＪＲ山手線,巣鴨駅,18
千石１丁目貸家,https://img01.suumo.com/front/gazo/fr/bukken/745/100361798745/100361798745_gw.jpg,東京都文京区千石１,59,2F,-,198000,2000,198000,198000,3LDK,80.1,https://suumo.jp/chintai/jnc_000047151124/?bc=100361847629,都営三田線,千石駅,6,東京メトロ南北線,本駒込駅,15,ＪＲ山手線,巣鴨駅,18
クレヴィア文京白山,https://img01.suumo.com/front/gazo/fr/bukken/099/100361418099/100361418099_gw.jpg,東京都文京区白山４,15,12F,1,110000,15000,110000,110000,1DK,31.64,https://suumo.jp/chintai/jnc_000073800826/?bc=100361418099,都営三田線,千石駅,5,都営三田線,白山駅,9,東京メトロ南北線,本駒込駅,12
