title,address,access,age,floor,rent,administration,deposit,gratuity,madori,menseki
音羽パーク・ホームズ,東京都文京区大塚２, 東京メトロ有楽町線/護国寺駅 歩5分 東京メトロ丸ノ内線/新大塚駅 歩9分 東京メトロ丸ノ内線/茗荷谷駅 歩11分 , 築24年 10階建 ,             4階,26万円,10000円,26万円,26万円,2LDK,62.91m2
ルフォンプログレ文京湯島,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩3分 東京メトロ銀座線/末広町駅 歩5分 ＪＲ山手線/御徒町駅 歩9分 , 築4年 14階建 ,             2階,16.1万円,10000円,16.1万円,16.1万円,1DK,29.48m2
ルフォンプログレ文京湯島,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩3分 東京メトロ銀座線/末広町駅 歩5分 ＪＲ山手線/御徒町駅 歩9分 , 築4年 14階建 ,             10階,16.9万円,10000円,16.9万円,16.9万円,1DK,29.48m2
ルフォンプログレ文京湯島,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩3分 東京メトロ銀座線/末広町駅 歩5分 ＪＲ山手線/御徒町駅 歩9分 , 築4年 14階建 ,             4階,28万円,15000円,28万円,28万円,2LDK,53.26m2
レジディア文京本郷3,東京都文京区本郷３, 東京メトロ丸ノ内線/本郷三丁目駅 歩6分 ＪＲ総武線/御茶ノ水駅 歩8分 都営三田線/水道橋駅 歩9分 , 築10年 13階建 ,             7階,11.5万円,10000円,11.5万円,11.5万円,1K,25.44m2
レジディア文京本郷3,東京都文京区本郷３, 東京メトロ丸ノ内線/本郷三丁目駅 歩6分 ＪＲ総武線/御茶ノ水駅 歩8分 都営三田線/水道橋駅 歩9分 , 築10年 13階建 ,             11階,19.3万円,15000円,19.3万円,-,1LDK,40.15m2
レジディア文京本郷3,東京都文京区本郷３, 東京メトロ丸ノ内線/本郷三丁目駅 歩6分 ＪＲ総武線/御茶ノ水駅 歩8分 都営三田線/水道橋駅 歩9分 , 築10年 13階建 ,             11階,19.5万円,15000円,19.5万円,19.5万円,1LDK,40.15m2
東京メトロ丸ノ内線 茗荷谷駅 14階建 築13年,東京都文京区小石川４, 東京メトロ丸ノ内線/茗荷谷駅 歩10分 東京メトロ丸ノ内線/後楽園駅 歩15分 都営三田線/春日駅 歩14分 , 築13年 14階建 ,             6階,17.5万円,-,17.5万円,17.5万円,1LDK,41.74m2
ナーベルお茶の水,東京都文京区湯島１, 東京メトロ丸ノ内線/御茶ノ水駅 歩4分 ＪＲ中央線/御茶ノ水駅 歩5分 東京メトロ丸ノ内線/本郷三丁目駅 歩9分 , 築21年 地下1地上15階建 ,             9階,17.4万円,15000円,17.4万円,17.4万円,1LDK,50.86m2
ナーベルお茶の水,東京都文京区湯島１, 東京メトロ丸ノ内線/御茶ノ水駅 歩4分 ＪＲ中央線/御茶ノ水駅 歩5分 東京メトロ丸ノ内線/本郷三丁目駅 歩9分 , 築21年 地下1地上15階建 ,             9階,19.9万円,15000円,19.9万円,19.9万円,1LDK,57.46m2
スピティ根津,東京都文京区根津１, 東京メトロ千代田線/根津駅 歩5分 東京メトロ南北線/東大前駅 歩9分 東京メトロ千代田線/千駄木駅 歩9分 , 築4年 4階建 ,             3階,9.9万円,3900円,-,9.9万円,1K,26.64m2
都営大江戸線 本郷三丁目駅 10階建 築7年,東京都文京区本郷３, 都営大江戸線/本郷三丁目駅 歩6分 東京メトロ千代田線/湯島駅 歩8分 ＪＲ中央線/御茶ノ水駅 歩12分 , 築7年 10階建 ,             4階,11万円,8000円,11万円,5.5万円,1K,26.48m2
都営大江戸線 本郷三丁目駅 10階建 築7年,東京都文京区本郷３, 都営大江戸線/本郷三丁目駅 歩6分 東京メトロ千代田線/湯島駅 歩8分 ＪＲ中央線/御茶ノ水駅 歩12分 , 築7年 10階建 ,             7階,11.5万円,8000円,11.5万円,11.5万円,1K,26.48m2
都営三田線 春日駅 4階建 築10年,東京都文京区小石川２, 都営三田線/春日駅 歩4分 東京メトロ南北線/後楽園駅 歩5分 東京メトロ丸ノ内線/後楽園駅 歩7分 , 築10年 4階建 ,             1階,9.3万円,5000円,-,9.3万円,1K,27.07m2
レジデンス小石川,東京都文京区小石川２, 都営三田線/春日駅 歩4分 東京メトロ南北線/後楽園駅 歩5分 東京メトロ丸ノ内線/後楽園駅 歩7分 , 築10年 4階建 ,             1階,9.3万円,5000円,-,9.3万円,1K,27.07m2
グランパークス本郷,東京都文京区本郷５, 都営三田線/春日駅 歩4分 東京メトロ丸ノ内線/後楽園駅 歩7分 都営大江戸線/本郷三丁目駅 歩13分 , 築3年 地下1地上4階建 ,             3階,9.7万円,7000円,9.7万円,-,ワンルーム,20.88m2
グランパークス本郷,東京都文京区本郷５, 都営三田線/春日駅 歩4分 東京メトロ丸ノ内線/後楽園駅 歩7分 都営大江戸線/本郷三丁目駅 歩13分 , 築3年 地下1地上4階建 ,             2階,9.8万円,7000円,9.8万円,-,1K,20.63m2
ドゥーエ茗荷谷,東京都文京区大塚３, 東京メトロ丸ノ内線/茗荷谷駅 歩7分 東京メトロ有楽町線/護国寺駅 歩10分 都営三田線/千石駅 歩16分 , 築16年 12階建 ,             3階,10.7万円,6000円,10.7万円,10.7万円,1K,25.11m2
東京メトロ丸ノ内線 茗荷谷駅 12階建 築16年,東京都文京区大塚３, 東京メトロ丸ノ内線/茗荷谷駅 歩7分 東京メトロ有楽町線/護国寺駅 歩9分 東京メトロ丸ノ内線/新大塚駅 歩10分 , 築16年 12階建 ,             3階,10.7万円,6000円,10.7万円,10.7万円,1K,25.11m2
ロネスタR文京護国寺,東京都文京区大塚５, 東京メトロ有楽町線/東池袋駅 歩6分 東京メトロ有楽町線/護国寺駅 歩7分 東京メトロ丸ノ内線/新大塚駅 歩10分 , 築18年 11階建 ,             2階,8.3万円,5000円,8.3万円,-,1K,20.36m2
ロネスタR文京護国寺,東京都文京区大塚５, 東京メトロ有楽町線/東池袋駅 歩6分 東京メトロ有楽町線/護国寺駅 歩7分 東京メトロ丸ノ内線/新大塚駅 歩10分 , 築18年 11階建 ,             5階,8.45万円,5000円,8.45万円,-,ワンルーム,21.18m2
ロネスタR文京護国寺,東京都文京区大塚５, 東京メトロ有楽町線/東池袋駅 歩6分 東京メトロ有楽町線/護国寺駅 歩7分 東京メトロ丸ノ内線/新大塚駅 歩10分 , 築18年 11階建 ,             5階,8.45万円,5000円,8.45万円,-,1K,20.36m2
ロネスタR文京護国寺,東京都文京区大塚５, 東京メトロ有楽町線/東池袋駅 歩6分 東京メトロ有楽町線/護国寺駅 歩7分 東京メトロ丸ノ内線/新大塚駅 歩10分 , 築18年 11階建 ,             8階,8.5万円,5000円,8.5万円,-,1K,20.36m2
ロネスタR文京護国寺,東京都文京区大塚５, 東京メトロ有楽町線/東池袋駅 歩6分 東京メトロ有楽町線/護国寺駅 歩7分 東京メトロ丸ノ内線/新大塚駅 歩10分 , 築18年 11階建 ,             6階,14.3万円,7000円,14.3万円,-,1LDK,37.72m2
カーサ・デル・ソル小石川,東京都文京区小石川５, 東京メトロ丸ノ内線/茗荷谷駅 歩6分 都営三田線/千石駅 歩12分 東京メトロ有楽町線/護国寺駅 歩13分 , 築18年 地下1地上7階建 ,             2階,9.2万円,8000円,9.2万円,-,ワンルーム,30.13m2
カーサ・デル・ソル小石川,東京都文京区小石川５, 東京メトロ丸ノ内線/茗荷谷駅 歩6分 都営三田線/千石駅 歩12分 東京メトロ有楽町線/護国寺駅 歩13分 , 築18年 地下1地上7階建 ,             1階,9.7万円,8000円,9.7万円,-,ワンルーム,30.13m2
カーサ・デル・ソル小石川,東京都文京区小石川５, 東京メトロ丸ノ内線/茗荷谷駅 歩6分 都営三田線/千石駅 歩12分 東京メトロ有楽町線/護国寺駅 歩13分 , 築18年 地下1地上7階建 ,             4階,11万円,5000円,11万円,11万円,ワンルーム,30.01m2
Ｇｌａｎｚ千石,東京都文京区千石３, 東京メトロ丸ノ内線/新大塚駅 歩9分 東京メトロ丸ノ内線/茗荷谷駅 歩12分 都営三田線/千石駅 歩12分 , 築9年 3階建 ,             1階,7.2万円,3200円,7.2万円,7.2万円,1K,19.63m2
Ｇｌａｎｚ千石,東京都文京区千石３, 東京メトロ丸ノ内線/新大塚駅 歩9分 東京メトロ丸ノ内線/茗荷谷駅 歩12分 都営三田線/千石駅 歩12分 , 築9年 3階建 ,             3階,7.6万円,3200円,7.6万円,7.6万円,ワンルーム,20.75m2
Ｇｌａｎｚ千石,東京都文京区千石３, 東京メトロ丸ノ内線/新大塚駅 歩9分 東京メトロ丸ノ内線/茗荷谷駅 歩12分 都営三田線/千石駅 歩12分 , 築9年 3階建 ,             3階,7.7万円,3000円,7.7万円,7.7万円,ワンルーム,20.75m2
パークアクシス御茶ノ水ステージ,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩6分 東京メトロ銀座線/末広町駅 歩6分 東京メトロ丸ノ内線/御茶ノ水駅 歩10分 , 築18年 地下2地上13階建 ,             10階,11.6万円,8000円,11.6万円,11.6万円,1K,22.79m2
パークアクシス御茶ノ水ステージ,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩6分 東京メトロ銀座線/末広町駅 歩6分 東京メトロ丸ノ内線/御茶ノ水駅 歩10分 , 築18年 地下2地上13階建 ,             1階,12万円,8000円,12万円,12万円,1K,29.7m2
パークアクシス御茶ノ水ステージ,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩6分 東京メトロ銀座線/末広町駅 歩6分 東京メトロ丸ノ内線/御茶ノ水駅 歩10分 , 築18年 地下2地上13階建 ,             9階,12.2万円,8000円,12.2万円,12.2万円,1K,25.26m2
パークアクシス御茶ノ水ステージ,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩6分 東京メトロ銀座線/末広町駅 歩6分 東京メトロ丸ノ内線/御茶ノ水駅 歩10分 , 築18年 地下2地上13階建 ,             10階,12.9万円,8000円,12.9万円,-,1K,29.7m2
パークアクシス御茶ノ水ステージ,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩6分 東京メトロ銀座線/末広町駅 歩6分 東京メトロ丸ノ内線/御茶ノ水駅 歩10分 , 築18年 地下2地上13階建 ,             11階,12.9万円,8000円,12.9万円,-,1K,22.79m2
パークアクシス御茶ノ水ステージ,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩6分 東京メトロ銀座線/末広町駅 歩6分 東京メトロ丸ノ内線/御茶ノ水駅 歩10分 , 築18年 地下2地上13階建 ,             10階,13.2万円,8000円,13.2万円,-,1K,29.7m2
パークアクシス御茶ノ水ステージ,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩6分 東京メトロ銀座線/末広町駅 歩6分 東京メトロ丸ノ内線/御茶ノ水駅 歩10分 , 築18年 地下2地上13階建 ,             5階,13.3万円,8000円,13.3万円,13.3万円,1K,29.7m2
パークアクシス御茶ノ水ステージ,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩6分 東京メトロ銀座線/末広町駅 歩6分 東京メトロ丸ノ内線/御茶ノ水駅 歩10分 , 築18年 地下2地上13階建 ,             12階,13.6万円,8000円,13.6万円,-,1K,28.06m2
パークアクシス御茶ノ水ステージ,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩6分 東京メトロ銀座線/末広町駅 歩6分 東京メトロ丸ノ内線/御茶ノ水駅 歩10分 , 築18年 地下2地上13階建 ,             12階,13.6万円,8000円,13.6万円,13.6万円,1K,28.06m2
パークアクシス御茶ノ水ステージ,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩6分 東京メトロ銀座線/末広町駅 歩6分 東京メトロ丸ノ内線/御茶ノ水駅 歩10分 , 築18年 地下2地上13階建 ,             13階,13.7万円,8000円,13.7万円,13.7万円,1K,28.06m2
パークアクシス御茶ノ水ステージ,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩6分 東京メトロ銀座線/末広町駅 歩6分 東京メトロ丸ノ内線/御茶ノ水駅 歩10分 , 築18年 地下2地上13階建 ,             5階,13.9万円,8000円,13.9万円,-,1K,33.48m2
パークアクシス御茶ノ水ステージ,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩6分 東京メトロ銀座線/末広町駅 歩6分 東京メトロ丸ノ内線/御茶ノ水駅 歩10分 , 築18年 地下2地上13階建 ,             4階,14万円,8000円,14万円,14万円,1K,33.48m2
パークアクシス御茶ノ水ステージ,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩6分 東京メトロ銀座線/末広町駅 歩6分 東京メトロ丸ノ内線/御茶ノ水駅 歩10分 , 築18年 地下2地上13階建 ,             5階,14.1万円,8000円,14.1万円,-,1K,33.48m2
パークアクシス御茶ノ水ステージ,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩6分 東京メトロ銀座線/末広町駅 歩6分 東京メトロ丸ノ内線/御茶ノ水駅 歩10分 , 築18年 地下2地上13階建 ,             10階,14.6万円,8000円,14.6万円,14.6万円,1K,29.7m2
パークアクシス御茶ノ水ステージ,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩6分 東京メトロ銀座線/末広町駅 歩6分 東京メトロ丸ノ内線/御茶ノ水駅 歩10分 , 築18年 地下2地上13階建 ,             9階,15.2万円,8000円,15.2万円,15.2万円,ワンルーム,35.04m2
パークアクシス御茶ノ水ステージ,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩6分 東京メトロ銀座線/末広町駅 歩6分 東京メトロ丸ノ内線/御茶ノ水駅 歩10分 , 築18年 地下2地上13階建 ,             12階,15.4万円,8000円,15.4万円,15.4万円,1K,33.48m2
パークアクシス御茶ノ水ステージ,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩6分 東京メトロ銀座線/末広町駅 歩6分 東京メトロ丸ノ内線/御茶ノ水駅 歩10分 , 築18年 地下2地上13階建 ,             12階,15.4万円,10000円,15.4万円,15.4万円,1K,33.48m2
パークアクシス御茶ノ水ステージ,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩6分 東京メトロ銀座線/末広町駅 歩6分 東京メトロ丸ノ内線/御茶ノ水駅 歩10分 , 築18年 地下2地上13階建 ,             5階,17.5万円,10000円,17.5万円,-,1LDK,40.49m2
パークアクシス御茶ノ水ステージ,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩6分 東京メトロ銀座線/末広町駅 歩6分 東京メトロ丸ノ内線/御茶ノ水駅 歩10分 , 築18年 地下2地上13階建 ,             8階,18.5万円,10000円,18.5万円,18.5万円,1LDK,40.49m2
パークアクシス御茶ノ水ステージ,東京都文京区湯島３, 東京メトロ千代田線/湯島駅 歩6分 東京メトロ銀座線/末広町駅 歩6分 東京メトロ丸ノ内線/御茶ノ水駅 歩10分 , 築18年 地下2地上13階建 ,             11階,20万円,10000円,20万円,20万円,1LDK,41.39m2
ＪＲ中央線 御茶ノ水駅 地下2地上13階建 築18年,東京都文京区湯島３, ＪＲ中央線/御茶ノ水駅 歩8分 ＪＲ山手線/秋葉原駅 歩10分 東京メトロ銀座線/末広町駅 歩5分 , 築18年 地下2地上13階建 ,             1階,12万円,8000円,12万円,12万円,1K,29.7m2
ＪＲ中央線 御茶ノ水駅 地下2地上13階建 築18年,東京都文京区湯島３, ＪＲ中央線/御茶ノ水駅 歩8分 ＪＲ山手線/秋葉原駅 歩10分 東京メトロ銀座線/末広町駅 歩5分 , 築18年 地下2地上13階建 ,             9階,12.2万円,8000円,12.2万円,12.2万円,1K,25.26m2
ＪＲ中央線 御茶ノ水駅 地下2地上13階建 築18年,東京都文京区湯島３, ＪＲ中央線/御茶ノ水駅 歩8分 ＪＲ山手線/秋葉原駅 歩10分 東京メトロ銀座線/末広町駅 歩5分 , 築18年 地下2地上13階建 ,             11階,12.9万円,8000円,12.9万円,-,1K,26.78m2
ＪＲ中央線 御茶ノ水駅 地下2地上13階建 築18年,東京都文京区湯島３, ＪＲ中央線/御茶ノ水駅 歩8分 ＪＲ山手線/秋葉原駅 歩10分 東京メトロ銀座線/末広町駅 歩5分 , 築18年 地下2地上13階建 ,             10階,13.2万円,8000円,13.2万円,-,1K,29.7m2
ＪＲ中央線 御茶ノ水駅 地下2地上13階建 築18年,東京都文京区湯島３, ＪＲ中央線/御茶ノ水駅 歩8分 ＪＲ山手線/秋葉原駅 歩10分 東京メトロ銀座線/末広町駅 歩5分 , 築18年 地下2地上13階建 ,             7階,13.3万円,8000円,13.3万円,13.3万円,1K,29.7m2
ＪＲ中央線 御茶ノ水駅 地下2地上13階建 築18年,東京都文京区湯島３, ＪＲ中央線/御茶ノ水駅 歩8分 ＪＲ山手線/秋葉原駅 歩10分 東京メトロ銀座線/末広町駅 歩5分 , 築18年 地下2地上13階建 ,             10階,13.6万円,8000円,13.6万円,-,1K,29.7m2
ＪＲ中央線 御茶ノ水駅 地下2地上13階建 築18年,東京都文京区湯島３, ＪＲ中央線/御茶ノ水駅 歩8分 ＪＲ山手線/秋葉原駅 歩10分 東京メトロ銀座線/末広町駅 歩5分 , 築18年 地下2地上13階建 ,             12階,13.6万円,8000円,13.6万円,-,1K,29.7m2
ＪＲ中央線 御茶ノ水駅 地下2地上13階建 築18年,東京都文京区湯島３, ＪＲ中央線/御茶ノ水駅 歩8分 ＪＲ山手線/秋葉原駅 歩10分 東京メトロ銀座線/末広町駅 歩5分 , 築18年 地下2地上13階建 ,             12階,13.6万円,8000円,13.6万円,13.6万円,1K,28.06m2
ＪＲ中央線 御茶ノ水駅 地下2地上13階建 築18年,東京都文京区湯島３, ＪＲ中央線/御茶ノ水駅 歩8分 ＪＲ山手線/秋葉原駅 歩10分 東京メトロ銀座線/末広町駅 歩5分 , 築18年 地下2地上13階建 ,             4階,14万円,8000円,14万円,14万円,1K,33.48m2
ＪＲ中央線 御茶ノ水駅 地下2地上13階建 築18年,東京都文京区湯島３, ＪＲ中央線/御茶ノ水駅 歩8分 ＪＲ山手線/秋葉原駅 歩10分 東京メトロ銀座線/末広町駅 歩5分 , 築18年 地下2地上13階建 ,             7階,14.1万円,8000円,14.1万円,-,1K,33.48m2
